,Wi-1,Wi-2,Wi-3,H11-1,H11-2,H11-3,hgnc_symbol
ENSG00000130234,5.677261421,5.445850141,5.846904353,5.584068768,5.516311776,5.432258496,ACE2
ENSG00000147003,7.093593789,6.85683626,6.851070235,6.759716756,6.459160563,6.253319146,CLTRN
ENSG00000186312,7.959459358,7.976128586,7.789607101,7.998454905,8.159474756,8.167014043,NA
ENSG00000169239,7.582390886,7.424172478,7.902986441,7.678938469,7.834296298,7.840049695,CA5B
ENSG00000279413,6.558573183,6.87272742,6.953642969,7.040250337,6.947358678,6.713268189,NA
ENSG00000169249,8.942100798,9.438877122,8.803959073,8.909803237,9.20632247,9.154969785,ZRSR2
ENSG00000182287,13.11607164,12.85948419,12.80530708,12.7672589,12.70078478,12.59486935,AP1S2
ENSG00000126010,10.97537879,10.06012989,11.27529205,11.04406646,10.61130084,10.29294677,GRPR
ENSG00000238178,9.793898896,9.659912598,10.6992821,10.37914747,10.1667867,9.508569227,NA
ENSG00000182798,6.512027039,6.66599099,6.614063416,7.164490814,6.707438434,6.593376225,MAGEB17
ENSG00000215313,5.498743378,5.189162296,5.688194314,5.189162296,5.420739173,5.432258496,RPL6P30
ENSG00000235071,5.567959004,5.76015704,5.746412163,5.511936063,5.753413462,5.609230113,LOC100132857
ENSG00000047230,11.58684067,11.05039454,10.91484495,11.02894768,10.89664326,11.09568659,CTPS2
ENSG00000169895,11.04844207,11.25500578,10.96424966,10.94149065,11.31574662,11.22274849,SYAP1
ENSG00000086712,11.40272742,11.24608994,11.43546783,11.169427,11.36605331,11.74375846,TXLNG
ENSG00000102054,12.76434905,12.67381292,12.54075354,12.6447461,12.79329382,12.68498098,RBBP7
ENSG00000169891,7.493913559,7.483920564,7.705820106,7.174311103,7.126671203,7.143930448,REPS2
ENSG00000188158,9.074987284,8.424304137,8.959867994,9.343142721,8.688745679,9.173321427,NHS
ENSG00000047634,6.603172356,6.934255594,7.035134428,6.973134198,6.971255409,6.791706221,SCML1
ENSG00000131831,7.246942501,7.034934754,6.595050403,6.424489869,6.513653954,6.821647796,RAI2
ENSG00000225882,6.079285315,6.226424016,6.20214248,5.644691308,5.797987339,5.532547962,LINC01456
ENSG00000102098,9.867483013,9.539086625,9.709804108,9.475753249,9.540582129,9.745601893,SCML2
ENSG00000008086,9.560402551,8.798184928,9.71739403,8.864842495,8.772534225,8.990151945,CDKL5
ENSG00000102104,5.189162296,5.76015704,5.189162296,5.511936063,5.189162296,5.432258496,RS1
ENSG00000086717,5.567959004,5.63259774,5.846904353,5.905045407,5.420739173,5.730209027,PPEF1
ENSG00000237836,5.498743378,5.445850141,5.189162296,5.511936063,5.516311776,5.532547962,NA
ENSG00000044446,10.12148594,9.609369267,9.971711178,10.04877365,9.52771962,9.745601893,PHKA2
ENSG00000173698,9.3781218,9.02153783,9.097496902,8.283895227,7.658435257,8.056831118,ADGRG2
ENSG00000131828,11.38554885,11.24471336,11.05899879,10.97343178,11.16524109,11.30143617,PDHA1
ENSG00000180815,7.255413431,6.756684702,7.538772424,6.961581315,6.59862961,6.947719268,MAP3K15
ENSG00000147010,10.59118517,10.50878019,10.02158056,9.891715319,9.691514899,9.419254751,SH3KBP1
ENSG00000173681,8.509510434,8.477396343,8.60844498,8.024607667,7.67227179,7.860026235,BCLAF3
ENSG00000184368,8.287202932,7.190523449,7.08661514,7.231693406,7.09496474,6.907156872,MAP7D2
ENSG00000173674,12.70946457,12.52925187,12.62523358,11.8225376,11.92091224,11.94600517,EIF1AX
ENSG00000201882,5.189162296,5.189162296,5.746412163,5.644691308,5.420739173,5.432258496,NA
ENSG00000201592,5.189162296,5.551698105,5.891468628,5.584068768,5.753413462,5.911737781,NA
ENSG00000225037,5.408278755,5.189162296,5.846904353,5.697936966,5.189162296,5.432258496,EIF1AX-AS1
ENSG00000177189,9.780105792,9.217460351,9.723060283,9.295362465,9.20632247,9.14968294,RPS6KA3
ENSG00000149970,9.143561202,8.569096589,8.707647247,8.480370413,8.500902597,8.904738526,CNKSR2
ENSG00000185915,6.19726283,6.56723399,5.972483347,6.386181084,6.154599711,6.200893191,KLHL34
ENSG00000091482,5.189162296,5.189162296,5.189162296,5.697936966,5.753413462,5.189162296,SMPX
ENSG00000012174,8.773332083,8.692331043,9.056082069,8.785598168,8.678752005,8.565560934,MBTPS2
ENSG00000230797,5.841570422,6.165862776,6.111632181,6.032849889,6.275137565,6.02071024,YY2
ENSG00000102172,13.26894867,13.15281829,13.27099156,13.46207972,13.9023035,13.92375667,SMS
ENSG00000102174,5.498743378,5.551698105,5.688194314,5.697936966,5.797987339,6.115774726,PHEX
ENSG00000233067,5.189162296,5.63259774,5.439609499,5.745928069,5.420739173,5.781166397,NA
ENSG00000174028,7.203727979,6.791035128,6.8356677,7.203324787,6.846721789,7.143930448,NA
ENSG00000165186,7.429019696,7.541094865,7.721442818,8.114878107,8.105284277,8.52918046,PTCHD1
ENSG00000226774,5.189162296,5.63259774,5.746412163,5.644691308,5.420739173,5.432258496,NA
ENSG00000123131,11.94935597,12.27795997,11.78465124,12.24068743,12.47995652,12.19985504,PRDX4
ENSG00000123130,9.740765881,9.790384553,9.844114693,9.751191349,10.03423165,9.859814547,ACOT9
ENSG00000130066,10.24302002,10.63817775,10.25312198,10.54603023,10.58763714,10.20422595,SAT1
ENSG00000184831,9.928762587,10.18605906,9.555293902,9.548393371,9.918067339,9.606197633,APOO
ENSG00000238103,5.723345127,5.951347169,5.933175411,5.868990502,5.839347655,5.67365026,RPL9P7
ENSG00000165182,5.626144188,5.63259774,5.542906217,5.868990502,5.878074987,5.532547962,CXorf58
ENSG00000174010,9.807560938,9.424321055,9.559524718,9.84061441,9.558759531,9.453937948,KLHL15
ENSG00000130741,13.57176549,13.48902812,13.44548578,13.57911307,13.68682185,13.56032117,EIF2S3
ENSG00000234230,5.408278755,5.189162296,5.439609499,5.644691308,5.189162296,5.189162296,ZFX-AS1
ENSG00000005889,9.432102448,9.278129625,9.179649246,9.069290071,9.115754625,9.136379722,ZFX
ENSG00000223611,5.841570422,5.189162296,5.542906217,5.939237045,5.982207197,5.87118716,SUPT20HL2
ENSG00000223731,5.189162296,5.189162296,5.189162296,5.417635302,5.516311776,5.827866732,SUPT20HL1
ENSG00000225071,5.567959004,5.551698105,5.542906217,5.189162296,5.189162296,5.189162296,NA
ENSG00000067992,9.788397523,9.259103055,8.488416592,8.937200472,9.070766869,8.738190428,PDK3
ENSG00000260822,9.767577838,9.809159332,9.24424313,9.499766838,9.488425815,9.49198,NA
ENSG00000102230,10.31646818,10.26019685,9.916759978,10.28784799,10.49644468,10.61214007,PCYT1B
ENSG00000101868,11.29789608,10.60957829,10.90823823,11.11438903,10.93603681,11.4469955,POLA1
ENSG00000232472,6.885084823,7.02104881,6.309902956,6.688711341,7.006244335,6.663464223,EEF1B2P3
ENSG00000004848,5.87622439,5.551698105,5.542906217,5.511936063,5.650840947,5.532547962,ARX
ENSG00000228519,6.19726283,6.66599099,6.045212758,6.366452953,6.459160563,6.053701401,NA
ENSG00000176746,5.189162296,5.189162296,5.189162296,5.644691308,5.516311776,5.609230113,MAGEB6
ENSG00000236683,5.567959004,5.76015704,5.542906217,5.584068768,5.839347655,5.432258496,NA
ENSG00000189186,5.189162296,5.189162296,5.542906217,5.189162296,5.650840947,5.189162296,DCAF8L2
ENSG00000169306,5.677261421,5.908663472,5.542906217,6.00296225,5.839347655,5.949963422,IL1RAPL1
ENSG00000099399,5.189162296,5.551698105,5.439609499,5.189162296,5.420739173,5.67365026,MAGEB2
ENSG00000198798,5.567959004,5.81385455,5.933175411,6.032849889,6.013751239,5.911737781,MAGEB3
ENSG00000214107,5.408278755,5.551698105,5.439609499,5.417635302,5.753413462,5.986200366,MAGEB1
ENSG00000169297,5.804830675,6.065971512,5.846904353,6.142087005,6.531201854,6.145113372,NR0B1
ENSG00000198814,8.115194872,8.212377757,8.151369831,8.129369962,8.085044266,8.224101003,GK
ENSG00000241886,5.189162296,5.445850141,5.542906217,5.417635302,5.516311776,5.189162296,NA
ENSG00000157625,9.325837988,8.871812246,9.39876431,9.059360207,8.932230715,9.02813534,TAB3
ENSG00000198947,9.33531532,9.018303692,8.456747537,9.438006338,8.724799155,8.676811365,DMD
ENSG00000236285,5.189162296,5.551698105,5.621870739,5.189162296,5.589411128,5.189162296,NA
ENSG00000226781,5.677261421,5.81385455,5.621870739,5.789926876,5.650840947,5.609230113,NA
ENSG00000233928,5.408278755,5.551698105,5.439609499,5.584068768,5.189162296,5.189162296,NA
ENSG00000147027,10.95835534,10.71675379,11.48402629,11.74603099,11.87786175,11.81367875,TMEM47
ENSG00000235510,6.174955474,6.226424016,5.746412163,6.74586557,6.722151947,6.729392189,NA
ENSG00000223723,5.841570422,5.863047618,5.542906217,5.905045407,5.982207197,5.911737781,NA
ENSG00000130962,9.04290651,8.638407567,8.796777586,9.416814301,9.183038928,9.02813534,PRRG1
ENSG00000147036,5.87622439,6.065971512,5.846904353,5.905045407,6.154599711,5.781166397,LANCL3
ENSG00000047597,7.514858233,7.115138077,6.896110842,7.11421154,6.971255409,6.999773448,XK
ENSG00000165168,5.189162296,5.445850141,5.621870739,5.644691308,5.589411128,5.532547962,CYBB
ENSG00000165169,7.54228202,7.927856536,7.833230029,7.698791605,7.679137353,7.645747731,DYNLT3
ENSG00000147041,6.174955474,5.863047618,6.595050403,6.731844591,6.381631425,6.349931106,SYTL5
ENSG00000101955,8.329972531,8.472651431,8.386393432,8.65282357,8.620752437,8.219006463,SRPX
ENSG00000226679,5.408278755,5.445850141,5.439609499,5.189162296,5.589411128,5.532547962,NA
ENSG00000156313,8.069818743,7.913748669,8.223405417,7.888598189,7.882335138,8.045317471,RPGR
ENSG00000156298,8.022911666,8.448684766,8.075413451,8.60907723,8.545666955,8.234234819,TSPAN7
ENSG00000165175,11.96739279,12.24942139,11.95695063,11.79487963,11.97323267,11.85834307,MID1IP1
ENSG00000238123,6.240240813,5.908663472,6.079118922,5.868990502,5.797987339,6.02071024,NA
ENSG00000228232,6.777990184,7.454383784,6.632750797,6.731844591,7.062433588,6.713268189,NA
ENSG00000261435,5.677261421,5.189162296,5.189162296,5.584068768,5.589411128,5.532547962,NA
ENSG00000223486,6.174955474,6.029684969,5.542906217,6.061604682,5.797987339,5.781166397,LINC03053
ENSG00000183337,11.41837078,10.40286852,10.19320514,10.45655052,9.879574022,10.588,BCOR
ENSG00000182220,11.02352275,10.95343945,10.93854366,11.00532445,10.81899463,10.70035271,ATP6AP2
ENSG00000185753,8.588204083,8.183486236,8.479440502,8.472864749,8.418981929,8.254285188,CXorf38
ENSG00000180182,12.09133341,11.43717563,11.70876322,11.87631163,11.55001743,11.64055167,MED14
ENSG00000234636,7.391539973,6.481107633,6.73871913,7.040250337,6.548462412,6.934349541,NA
ENSG00000238222,5.498743378,5.445850141,5.688194314,5.905045407,5.589411128,5.949963422,NA
ENSG00000216866,6.358217946,6.503312123,6.009739195,6.283212665,6.440332858,5.911737781,RPS2P55
ENSG00000124486,14.35085717,13.6763995,13.49439544,13.98894289,13.34917415,13.33966471,USP9X
ENSG00000223714,5.498743378,5.81385455,5.621870739,5.511936063,5.516311776,5.67365026,LINC02601
ENSG00000215301,13.64585957,12.75701819,12.91108128,13.00192733,12.94783964,13.33923114,DDX3X
ENSG00000188937,6.128506336,5.951347169,5.846904353,6.191698982,5.704791221,5.67365026,NYX
ENSG00000225238,5.626144188,5.445850141,5.189162296,5.511936063,5.516311776,5.189162296,NA
ENSG00000147044,10.99875997,10.68968616,10.94904206,10.63860295,10.53819686,10.66386641,CASK
ENSG00000217624,5.677261421,5.76015704,5.846904353,5.644691308,5.878074987,5.432258496,NA
ENSG00000171659,5.408278755,5.445850141,5.439609499,5.189162296,5.516311776,5.432258496,GPR34
ENSG00000224294,5.408278755,5.189162296,6.17303262,5.905045407,6.073126343,5.911737781,PINCR
ENSG00000189221,8.386274521,8.472651431,7.975846014,8.134167302,8.125234394,7.490065531,MAOA
ENSG00000069535,6.8386879,6.88840877,6.45150283,6.548223885,6.421147419,6.437700094,MAOB
ENSG00000214019,5.408278755,5.189162296,5.439609499,5.511936063,5.189162296,5.609230113,RBM39P1
ENSG00000183690,6.588510058,6.791035128,6.595050403,6.283212665,6.319181188,5.986200366,EFHC2
ENSG00000214018,5.723345127,5.189162296,5.688194314,5.584068768,5.420739173,5.730209027,NA
ENSG00000069509,8.378896421,8.871812246,8.707647247,8.253445105,8.60675382,8.561564521,FUNDC1
ENSG00000214016,5.567959004,5.551698105,5.189162296,5.511936063,5.878074987,5.609230113,RPSAP61
ENSG00000147050,10.96810762,10.60957829,10.93935395,10.63444594,10.46407622,10.69945172,KDM6A
ENSG00000270069,6.752792731,6.721274326,7.136056997,6.759716756,6.228874196,6.518428757,NA
ENSG00000231566,6.079285315,5.99156911,5.846904353,5.697936966,6.044013369,5.87118716,NA
ENSG00000235587,6.42949455,6.546352992,6.17303262,6.238623636,6.101201255,6.02071024,NA
ENSG00000147121,7.725941168,7.771964789,7.446722951,7.477994173,7.511633692,7.220970315,KRBOX4
ENSG00000251192,7.255413431,7.340041878,7.36817264,7.203324787,7.084215025,7.333392278,ZNF674
ENSG00000230844,6.512027039,6.627551456,7.12387781,7.051089241,6.885461186,7.293633755,ZNF674-AS1
ENSG00000147119,8.781706217,9.0407904,9.01960271,9.203774584,9.32590306,9.477305457,CHST7
ENSG00000065923,8.578603255,9.103154636,9.333509932,8.864842495,8.734475228,8.720411332,SLC9A7
ENSG00000102218,8.58501103,7.99631159,8.660894465,8.371474736,8.617265718,8.759235979,RP2
ENSG00000204904,5.567959004,5.81385455,5.746412163,5.789926876,5.839347655,5.911737781,LINC01545
ENSG00000102221,9.992329539,9.237044383,9.800128364,9.34722323,9.463550747,9.557216807,JADE3
ENSG00000130988,6.128506336,6.70314671,6.230313581,6.673958301,6.98303003,7.143930448,RGN
ENSG00000147123,11.03922,11.51688321,10.76109014,10.93474623,11.36296003,11.21015503,NDUFB11
ENSG00000182872,11.2214834,10.91760142,10.91978019,10.79202905,10.88086784,11.47516091,RBM10
ENSG00000130985,13.80595154,13.67231031,13.82396424,13.76343357,13.79805736,13.99374609,UBA1
ENSG00000224975,5.87622439,5.445850141,6.47326014,6.424489869,6.013751239,5.87118716,INE1
ENSG00000102225,12.29121376,12.5597337,12.08545793,12.29934065,12.50121133,12.29771809,CDK16
ENSG00000102226,12.44027852,12.05464271,11.77832661,11.82217229,11.79575397,11.88195438,USP11
ENSG00000147117,6.219012879,6.525052824,6.632750797,6.261191164,6.154599711,6.200893191,ZNF157
ENSG00000147124,7.677720211,7.329134578,7.833230029,7.652006443,7.579688126,7.792273191,ZNF41
ENSG00000196741,6.079285315,6.481107633,6.47326014,6.46138698,6.495806598,6.326693989,NA
ENSG00000235636,5.970377953,5.863047618,6.20214248,5.905045407,5.949220366,6.173457947,NA
ENSG00000078061,10.21255877,10.35004808,9.886795518,10.20165456,10.27833605,10.15641446,ARAF
ENSG00000008056,8.180604391,8.523989383,8.696102539,8.65282357,8.634614219,8.99900743,SYN1
ENSG00000102265,9.558786722,10.29388546,9.30352646,9.745027316,10.07768956,9.695801938,TIMP1
ENSG00000126759,5.970377953,6.840728646,6.142896563,6.496996104,6.630826934,6.302873262,CFP
ENSG00000126767,10.16774233,10.21870187,9.812580767,10.20838503,10.43784357,10.38998701,ELK1
ENSG00000126756,9.287289267,9.786599998,8.877255939,8.873381358,9.224680457,8.80379389,UXT
ENSG00000267064,5.498743378,5.81385455,5.621870739,5.511936063,5.589411128,5.609230113,UXT-AS1
ENSG00000188459,5.970377953,5.99156911,6.079118922,6.061604682,6.073126343,5.87118716,NA
ENSG00000197779,7.659185574,7.153392343,7.826055388,7.685588551,7.381307751,7.614439944,ZNF81
ENSG00000224401,5.498743378,5.189162296,5.621870739,5.417635302,5.189162296,5.189162296,RPL7P57
ENSG00000147118,8.074423518,7.899494885,8.456747537,8.085434187,8.192895611,8.203610648,ZNF182
ENSG00000221994,6.33955448,6.226424016,6.575697602,6.346315545,6.180073376,6.200893191,ZNF630
ENSG00000126752,5.498743378,5.551698105,5.189162296,5.511936063,5.650840947,5.432258496,SSX1
ENSG00000017483,8.914479184,9.657841748,9.379737331,9.499766838,9.994765429,10.41215925,SLC38A5
ENSG00000068438,9.823785869,10.1259684,10.00463218,9.979619908,10.39100794,10.44371473,FTSJ1
ENSG00000102312,8.61035626,9.0407904,8.628848004,8.791621777,8.957190444,8.769643116,PORCN
ENSG00000147155,10.59355026,11.27739381,10.50385131,10.88942381,11.01895942,11.06103954,EBP
ENSG00000068354,8.375192826,8.306377601,8.122643638,8.208764439,8.266415481,8.444819204,TBC1D25
ENSG00000204620,5.804830675,5.951347169,5.846904353,5.644691308,5.704791221,5.730209027,NA
ENSG00000102317,12.29048542,12.04281232,11.12885213,11.44091673,11.46890092,11.44967624,RBM3
ENSG00000228343,7.329250658,7.340041878,6.8356677,7.124429132,7.197693966,7.155226558,NA
ENSG00000279528,7.352958471,7.70756754,6.721736267,6.864945632,7.406744553,6.791706221,NA
ENSG00000101940,9.263652238,9.5458237,8.741729102,9.373467172,9.30880493,9.206791089,WDR13
ENSG00000015285,6.240240813,6.283117776,6.359424645,6.061604682,6.013751239,6.085343021,WAS
ENSG00000101945,9.192395485,9.115307574,8.835834911,8.806570207,8.863453846,8.872950381,SUV39H1
ENSG00000171433,5.189162296,5.63259774,5.189162296,5.189162296,5.516311776,5.609230113,GLOD5
ENSG00000233585,5.498743378,5.551698105,5.189162296,5.511936063,5.797987339,5.532547962,ACAA2P1
ENSG00000102145,5.408278755,5.551698105,5.189162296,5.189162296,5.589411128,5.189162296,GATA1
ENSG00000094631,9.704707403,9.338924219,9.540387101,9.664026994,9.098427177,9.388203467,HDAC6
ENSG00000187682,5.408278755,5.189162296,5.542906217,5.189162296,5.189162296,5.781166397,ERAS
ENSG00000102109,7.839513994,8.998743562,8.196136795,8.176617072,8.81871956,8.585375587,PCSK1N
ENSG00000126768,10.56008052,11.31919285,10.1643672,10.47247628,10.87798094,10.47142998,TIMM17B
ENSG00000102103,9.932507254,10.13045134,9.888476687,9.83337126,10.14051119,10.33881535,PQBP1
ENSG00000102100,9.152174718,9.261836657,8.870435504,9.160335965,9.328026057,9.399370537,SLC35A2
ENSG00000102096,12.05834032,12.41825691,12.07333172,11.70263218,12.2330063,12.02505362,PIM2
ENSG00000068308,10.55765981,10.67237905,10.50275507,10.56012563,10.6907804,10.70843638,OTUD5
ENSG00000279155,5.189162296,5.189162296,5.746412163,5.417635302,5.420739173,5.189162296,NA
ENSG00000223309,5.189162296,5.76015704,5.439609499,5.697936966,5.704791221,5.67365026,RNU6-722P
ENSG00000102057,8.065198668,7.920820648,8.207108084,8.003725086,8.022494196,8.16170684,KCND1
ENSG00000068400,10.23394911,10.02845009,10.38512525,10.12309255,9.817569615,10.09054956,GRIPAP1
ENSG00000068323,11.13863674,11.03055978,10.90326324,10.60500619,10.79852925,11.07569283,TFE3
ENSG00000147144,8.458006511,8.604175657,8.696102539,8.453924212,8.634614219,8.860033946,CCDC120
ENSG00000243279,7.725941168,8.348525437,7.936581921,8.055353765,8.266415481,7.911919464,PRAF2
ENSG00000196998,8.159139961,8.36401086,8.244844302,8.472864749,8.836782197,8.960230583,WDR45
ENSG00000068394,9.137066863,9.312808051,8.972653084,9.139290333,9.330145913,9.224494276,GPKOW
ENSG00000265033,5.189162296,5.189162296,5.688194314,5.584068768,5.516311776,5.189162296,RN7SL262P
ENSG00000269313,5.999129687,6.362147166,6.045212758,6.46138698,6.319181188,6.416476858,MAGIX
ENSG00000102007,7.998849776,8.577948115,8.217994027,7.847981242,8.284208345,7.886217528,PLP2
ENSG00000012211,8.167765346,8.048738579,8.001416133,8.085434187,8.220919772,7.992290126,PRICKLE3
ENSG00000102003,7.913760067,8.317033621,8.291915756,8.060412583,8.438922379,8.414060425,SYP
ENSG00000102001,6.376527721,6.607815711,6.632750797,6.405520444,6.044013369,5.67365026,CACNA1F
ENSG00000230216,5.765605161,5.445850141,5.798853599,5.868990502,5.878074987,5.730209027,NA
ENSG00000101997,8.522933679,8.284819941,8.173932579,8.363364865,8.378234529,8.577482954,CCDC22
ENSG00000049768,6.320519314,6.283117776,6.142896563,6.00296225,6.013751239,5.949963422,FOXP3
ENSG00000049769,8.259291577,8.612811418,7.949794328,8.581469779,8.541990214,8.113011395,PPP1R3F
ENSG00000270012,6.128506336,6.310202819,6.704495357,6.443106707,5.753413462,6.085343021,NA
ENSG00000215274,5.567959004,5.700534186,5.439609499,5.417635302,5.516311776,5.189162296,GAGE10
ENSG00000213856,5.189162296,5.700534186,5.439609499,5.417635302,5.704791221,5.432258496,NA
ENSG00000101951,5.804830675,5.76015704,5.621870739,5.189162296,5.516311776,5.781166397,PAGE4
ENSG00000234390,6.128506336,6.100649185,6.111632181,6.215473297,5.914592584,6.085343021,USP27X-DT
